measurementdate,sales_rate,temperature_max,windspeed_max,temperature_min,temperature_avg,humidity,windspeed_avg,precipitation,city_name_강남구,city_name_강동구,city_name_강북구,city_name_광진구,city_name_구로구,city_name_노원구,city_name_도봉구,city_name_동대문구,city_name_동작구,city_name_마포구,city_name_성동구,city_name_성북구,city_name_종로구,city_name_중랑구,public_holiday,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
2016-01-01,1028,5,2.4,-2.1,2.1,73,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016-01-02,1262,10.2,2.4,3.7,7.1,73,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-01-03,1107,9.9,2.7,6.2,7.7,80,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-01-04,810,6.7,3.7,-0.7,3.4,51,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-05,691,1.8,3.3,-2.6,-1,36,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-06,1007,2.4,3.1,-2.4,-0.2,51,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-07,1079,1.5,3.6,-3.5,-1.7,46,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-08,1819,2,3.9,-4.7,-1.3,47,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-09,1558,2.6,3.6,-3.2,-0.3,53,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-01-10,1170,4.8,3.7,-0.5,1.8,40,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-01-11,1100,1,3.6,-4.3,-2.2,37,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-12,987,0.6,3.2,-5.9,-3.3,44,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-13,1304,0.3,3.8,-5.8,-3,59,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14,1050,1.2,3.3,-5.6,-2.2,45,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-15,1021,4.2,2.8,-1.7,0.8,53,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-16,1191,3.1,2.9,-1.7,0.3,66,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-01-17,965,5.5,2.6,-0.5,2.5,65,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-01-18,819,2.6,5.6,-10.9,-5.1,57,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-19,966,-7.8,5.9,-13.6,-11.4,45,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-20,874,-4.8,2.9,-12.5,-8.9,41,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-21,1374,-2.5,3,-8.7,-5.8,44,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-22,1085,-2.8,3.6,-8.1,-5.9,39,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-23,1395,-6.8,4.7,-14.3,-10.1,39,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-01-24,1367,-10.1,4,-16.5,-13.1,46,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-01-25,901,-3.9,3.1,-12.4,-7.7,46,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-26,881,1.9,2.7,-7.3,-2.6,67,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-27,887,4,3.1,-1.8,0.7,53,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-28,839,3.7,2.9,-4.4,0.4,52,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-29,1585,6,3.4,0.4,3.1,46,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-30,1410,5.2,3.1,-0.4,2,56,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-01-31,817,0.7,3.8,-4.5,-2.5,34,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-02-01,761,-1,3.2,-6.9,-4.6,35,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-02,1092,0.2,3.3,-7.9,-3.4,38,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-03,1451,4,3.1,-7.1,-1.4,51,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-04,810,4.6,4.2,-1.3,1.2,47,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-05,916,3.5,3.8,-3.9,-0.6,40,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-06,1114,1.5,3.6,-4,-1.6,37,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-02-07,1113,2.8,3.1,-6.5,-1.4,45,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-02-08,845,6.9,5.4,-2.1,2.6,60,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-09,902,5.6,4,-0.7,2.3,46,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-10,1042,9.5,2.4,-2.6,3.3,44,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-11,1071,14.2,2.9,1.4,8.2,34,1.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-12,1227,10.4,2.6,7.5,8.9,96,1.2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-13,1340,15.3,4.7,6.5,11.4,96,1.7,18.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-02-14,881,6.5,4.8,-5.2,-1.3,69,3.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-02-15,1015,-1.5,4.4,-8.2,-4.6,46,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-16,1429,1.9,4.5,-4.4,-1,61,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-17,1014,6.1,3.9,-2.5,1.6,52,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-18,824,8.6,4.9,0.4,4.7,65,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-19,1636,5.7,3.2,2.6,4.2,53,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-20,1155,7.4,4.8,-0.5,2.9,37,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-02-21,1043,4,4,-1.2,0.9,34,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-02-22,1000,4.6,2.8,-0.7,2.2,38,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-23,910,5.2,5.1,-2.7,1.5,55,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-24,909,1.9,3.7,-4.2,-1.6,39,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-25,1043,5.8,5.4,-3,1.6,50,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-26,1508,7.2,3.6,-0.3,3.3,38,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-27,1311,8.4,3.4,1.4,4.3,61,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-02-28,1114,6.7,3.7,-0.6,1.8,67,1.4,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-02-29,839,-0.2,5.2,-3.5,-2.2,44,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-01,1213,2,3.6,-4.7,-1.1,43,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016-03-02,704,9.1,4.3,-0.4,3.9,65,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-03-03,951,13.5,2.6,5.1,8.5,63,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-03-04,1713,19.7,2.6,6.5,12.8,59,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-03-05,1353,14.5,4.4,10.6,12.4,90,1.3,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-03-06,1099,13.7,3.4,6.1,9.3,49,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-03-07,993,12.7,2.7,5.8,9.1,38,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-08,1142,8.7,4,0.6,4.1,37,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-03-09,824,6.3,4.6,-1.1,1.5,37,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-03-10,1452,4,4.7,-2.1,0.4,35,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-03-11,1374,4.6,4,-2.4,0.8,39,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-03-12,1240,6.9,3.7,-0.5,3.3,52,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-03-13,1333,6.8,2.5,3.6,4.9,60,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-03-14,832,9.9,3.9,3.2,5.8,56,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-15,1169,12.5,3.2,1.9,6.9,38,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-03-16,980,13.5,3.8,4.4,8.8,40,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-03-17,1162,15.1,2.8,3.8,10.2,42,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-03-18,1268,19.1,3.3,9.3,13.3,50,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-03-19,1183,17.3,3.6,8.5,12.5,55,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-03-20,1233,16.3,3.1,6.1,10.9,52,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-03-21,1353,15.9,3.9,7.1,10.9,50,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-22,979,13.9,3.6,4.9,9.1,51,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-03-23,966,13.4,4.1,6.5,9,49,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-03-24,994,12.2,3.8,4.3,8,36,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-03-25,1875,11.5,3.7,3.9,7.7,44,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-03-26,1064,12.3,3.6,3,7.3,50,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-03-27,1389,12.9,4.3,4,8,50,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-03-28,909,16.8,3.6,4.3,10.5,44,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-29,1247,18.2,4.9,9.1,12.2,55,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-03-30,1227,17.8,4.1,8,12.5,48,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-03-31,986,20.9,3.2,7.5,14.4,28,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-04-01,1064,24.1,4,9.5,16.4,29,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-02,1698,21.7,4.9,11.1,16.1,39,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-04-03,1036,14.1,3.4,9.6,11.7,74,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-04-04,1417,19.4,3.4,7.1,13.2,43,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-04-05,1113,17.9,4.3,7.3,12.4,40,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-04-06,1050,23,3.8,8.1,15,43,1.4,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-04-07,1486,20.8,4.6,10.9,14.8,69,2.1,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-04-08,1459,19.7,4.8,8.7,11.8,75,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-09,1303,15.4,3.1,8.4,12,82,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-04-10,1332,20.7,4.3,10.7,14.2,71,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-04-11,873,18.6,4.4,7.5,13,44,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-04-12,1544,19.7,3.4,10,14.9,43,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-04-13,1134,21.2,3.5,11.2,16,68,1.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-04-14,994,18,4.1,9.6,13.3,75,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-04-15,1923,23.4,4.4,10.3,16.2,45,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-16,1437,22,3.7,11.3,15.9,61,1.5,20.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-04-17,1142,15,6.3,9.8,11.9,66,3.9,15.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-04-18,810,19.2,5.7,8.8,12.2,62,2.7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-04-19,1339,19.1,3.8,8.5,13.1,54,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-04-20,1092,20.1,4.1,11.8,15.3,52,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-04-21,1366,18.3,2.9,10.8,14.2,88,1.7,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-04-22,910,22.6,4.9,12.2,15,80,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-23,1289,20,3.3,10.4,14.8,49,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-04-24,1114,23.4,3.6,9.7,16.7,37,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-04-25,1184,25.1,3.5,11.7,18.3,35,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-04-26,1135,29.8,4.2,13.7,21.4,36,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-04-27,1213,19.9,4.5,15.5,17.2,33,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-04-28,1437,22.6,3.5,13.7,17.7,34,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-04-29,1395,22.2,4.1,13.3,17,46,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-30,1353,22.3,5.5,12.4,17.2,46,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-05-01,1183,26.2,4.3,14.5,19.9,38,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-05-02,881,28.5,4.6,17.5,21.3,64,1.4,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-03,1571,18.6,6.3,9.6,13.9,87,3.4,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-05-04,1000,20.6,7.5,11.3,16.7,42,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-05-05,1557,27,2.8,11.8,19.4,46,1.4,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016-05-06,1056,19.9,3.7,14.1,17.1,88,1.4,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-07,1727,22.6,4.3,11.6,17.4,58,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-05-08,1635,26.7,4.7,13.3,20.1,43,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-05-09,1043,26.1,3.4,17.2,21,41,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-10,1177,19.8,3.6,13.7,15.3,77,1.9,14.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-05-11,1128,23.4,3.9,12.6,17.6,56,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-05-12,1035,24.8,5.2,14.5,19,57,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-05-13,1543,25.6,4.4,12.9,19,56,1.7,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-14,1331,27.7,4.4,16.4,21,44,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-05-15,1267,24.6,4.6,13.2,18.3,73,2,41.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-05-16,895,22.3,4.7,11.7,16.8,53,2.7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-17,1881,26.5,3.1,12.9,20.2,46,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-05-18,1649,29.4,3.6,15.1,23.2,41,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-05-19,1191,31.9,2.9,17.5,24.9,35,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-05-20,1338,31.7,3.2,18.6,25,34,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-21,1226,30,2.9,18.6,24.6,26,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-05-22,1516,31.5,3.1,18.5,24.9,37,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-05-23,1049,30.1,3.5,19.3,24,42,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-24,1282,23,3.8,16.2,17.4,81,2.1,29.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-05-25,1030,24.8,3.6,16.3,20.4,67,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-05-26,1417,23.4,3.8,19,20.6,65,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-05-27,1543,27.8,3.3,16.4,21.7,62,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-28,1234,27.9,3.4,18.2,22.7,52,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-05-29,1107,27.7,3.6,19,22.6,49,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-05-30,931,28.8,4.2,18.4,23.2,53,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-31,1395,28.1,3.7,18.4,22.4,61,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-06-01,1227,29.8,3.6,18.6,24,44,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-06-02,1190,29.1,3.9,18.7,24.1,41,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-06-03,1050,28.1,3.4,18.5,23.5,45,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-04,1523,26.5,3.2,19.5,22,52,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-06-05,1184,31.3,2.9,18.8,25.1,48,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-06-06,1754,27.4,3.4,21.5,23.4,51,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016-06-07,979,26.2,3.5,20.2,22.7,65,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-06-08,1177,27.1,3.5,18.4,22.3,66,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-06-09,1141,30.9,3.3,19.3,24.9,59,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-06-10,1473,30.7,3.6,21.6,25,59,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-11,1374,27.6,3.1,21.6,24,74,1.5,20.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-06-12,1206,27,3.5,21.4,23.8,82,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-06-13,1515,30.2,3.7,20,24.3,69,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-14,1191,29.6,4.1,20.4,24.2,61,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-06-15,1128,25.4,3.6,17.5,21.3,82,1.7,34.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-06-16,924,25,4.4,19.4,21.4,74,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-06-17,1092,30,3.6,18.9,24.1,64,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-18,1043,30.6,4,20.9,25.2,58,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-06-19,1719,29.3,3.9,21.6,24.9,63,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-06-20,776,30.4,2.7,20.8,25.5,64,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-21,1219,31.5,3.6,22,26.8,59,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-06-22,1303,30.6,3.7,22.3,24.9,74,1.5,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-06-23,1149,30.3,3.7,20.8,25.4,73,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-06-24,1001,26.3,4.6,21.6,23.6,78,1.9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-25,1318,27.7,4.8,19.9,23.4,63,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
