measurementdate,sales_rate,temperature_max,windspeed_max,temperature_min,temperature_avg,humidity,windspeed_avg,precipitation,city_name_강남구,city_name_강동구,city_name_강북구,city_name_광진구,city_name_구로구,city_name_노원구,city_name_도봉구,city_name_동대문구,city_name_동작구,city_name_마포구,city_name_성동구,city_name_성북구,city_name_종로구,city_name_중랑구,public_holiday,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
2016-01-01,662,5.0,2.4,-2.1,2.1,73.0,1.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016-01-02,683,10.2,2.4,3.7,7.1,73.0,1.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-01-03,592,9.9,2.7,6.2,7.7,80.0,0.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-01-04,973,6.7,3.7,-0.7,3.4,51.0,2.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-05,726,1.8,3.3,-2.6,-1.0,36.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-06,676,2.4,3.1,-2.4,-0.2,51.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-07,677,1.5,3.6,-3.5,-1.7,46.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-08,614,2.0,3.9,-4.7,-1.3,47.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-09,614,2.6,3.6,-3.2,-0.3,53.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-01-10,663,4.8,3.7,-0.5,1.8,40.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-01-11,739,1.0,3.6,-4.3,-2.2,37.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-12,1296,0.6,3.2,-5.9,-3.3,44.0,1.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-13,762,0.3,3.8,-5.8,-3.0,59.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14,825,1.2,3.3,-5.6,-2.2,45.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-15,605,4.2,2.8,-1.7,0.8,53.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-16,635,3.1,2.9,-1.7,0.3,66.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-01-17,605,5.5,2.6,-0.5,2.5,65.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-01-18,740,2.6,5.6,-10.9,-5.1,57.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-19,1248,-7.8,5.9,-13.6,-11.4,45.0,3.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-20,873,-4.8,2.9,-12.5,-8.9,41.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-21,789,-2.5,3.0,-8.7,-5.8,44.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-22,641,-2.8,3.6,-8.1,-5.9,39.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-23,600,-6.8,4.7,-14.3,-10.1,39.0,2.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-01-24,401,-10.1,4.0,-16.5,-13.1,46.0,2.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-01-25,705,-3.9,3.1,-12.4,-7.7,46.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-26,1043,1.9,2.7,-7.3,-2.6,67.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-27,1183,4.0,3.1,-1.8,0.7,53.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-28,712,3.7,2.9,-4.4,0.4,52.0,1.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-01-29,959,6.0,3.4,0.4,3.1,46.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-30,838,5.2,3.1,-0.4,2.0,56.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-01-31,579,0.7,3.8,-4.5,-2.5,34.0,2.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-02-01,685,-1.0,3.2,-6.9,-4.6,35.0,2.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-02,937,0.2,3.3,-7.9,-3.4,38.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-03,1008,4.0,3.1,-7.1,-1.4,51.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-04,978,4.6,4.2,-1.3,1.2,47.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-05,649,3.5,3.8,-3.9,-0.6,40.0,1.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-06,472,1.5,3.6,-4.0,-1.6,37.0,2.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-02-07,360,2.8,3.1,-6.5,-1.4,45.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-02-08,260,6.9,5.4,-2.1,2.6,60.0,2.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016-02-09,437,5.6,4.0,-0.7,2.3,46.0,2.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016-02-10,529,9.5,2.4,-2.6,3.3,44.0,1.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2016-02-11,1051,14.2,2.9,1.4,8.2,34.0,1.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-12,628,10.4,2.6,7.5,8.9,96.0,1.2,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-13,571,15.3,4.7,6.5,11.4,96.0,1.7,18.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-02-14,641,6.5,4.8,-5.2,-1.3,69.0,3.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-02-15,718,-1.5,4.4,-8.2,-4.6,46.0,2.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-16,804,1.9,4.5,-4.4,-1.0,61.0,2.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-17,894,6.1,3.9,-2.5,1.6,52.0,1.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-18,641,8.6,4.9,0.4,4.7,65.0,2.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-19,895,5.7,3.2,2.6,4.2,53.0,1.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-20,895,7.4,4.8,-0.5,2.9,37.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-02-21,500,4.0,4.0,-1.2,0.9,34.0,2.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-02-22,1268,4.6,2.8,-0.7,2.2,38.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-23,867,5.2,5.1,-2.7,1.5,55.0,2.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-02-24,937,1.9,3.7,-4.2,-1.6,39.0,2.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-25,923,5.8,5.4,-3.0,1.6,50.0,2.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-26,656,7.2,3.6,-0.3,3.3,38.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-27,747,8.4,3.4,1.4,4.3,61.0,1.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-02-28,726,6.7,3.7,-0.6,1.8,67.0,1.4,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-02-29,733,-0.2,5.2,-3.5,-2.2,44.0,2.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-01,895,2.0,3.6,-4.7,-1.1,43.0,2.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016-03-02,1360,9.1,4.3,-0.4,3.9,65.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-03-03,902,13.5,2.6,5.1,8.5,63.0,1.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-03-04,1028,19.7,2.6,6.5,12.8,59.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-03-05,655,14.5,4.4,10.6,12.4,90.0,1.3,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-03-06,571,13.7,3.4,6.1,9.3,49.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-03-07,1022,12.7,2.7,5.8,9.1,38.0,1.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-08,868,8.7,4.0,0.6,4.1,37.0,2.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-03-09,605,6.3,4.6,-1.1,1.5,37.0,2.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-03-10,994,4.0,4.7,-2.1,0.4,35.0,2.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-03-11,1072,4.6,4.0,-2.4,0.8,39.0,2.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-03-12,930,6.9,3.7,-0.5,3.3,52.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-03-13,1184,6.8,2.5,3.6,4.9,60.0,1.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-03-14,691,9.9,3.9,3.2,5.8,56.0,1.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-15,852,12.5,3.2,1.9,6.9,38.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-03-16,846,13.5,3.8,4.4,8.8,40.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-03-17,1226,15.1,2.8,3.8,10.2,42.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-03-18,1035,19.1,3.3,9.3,13.3,50.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-03-19,1148,17.3,3.6,8.5,12.5,55.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-03-20,895,16.3,3.1,6.1,10.9,52.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-03-21,1395,15.9,3.9,7.1,10.9,50.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-22,908,13.9,3.6,4.9,9.1,51.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-03-23,867,13.4,4.1,6.5,9.0,49.0,2.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-03-24,1015,12.2,3.8,4.3,8.0,36.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-03-25,1303,11.5,3.7,3.9,7.7,44.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-03-26,917,12.3,3.6,3.0,7.3,50.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-03-27,528,12.9,4.3,4.0,8.0,50.0,2.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-03-28,1065,16.8,3.6,4.3,10.5,44.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-29,1036,18.2,4.9,9.1,12.2,55.0,2.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-03-30,1071,17.8,4.1,8.0,12.5,48.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-03-31,1382,20.9,3.2,7.5,14.4,28.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-04-01,973,24.1,4.0,9.5,16.4,29.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-02,959,21.7,4.9,11.1,16.1,39.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-04-03,747,14.1,3.4,9.6,11.7,74.0,1.5,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-04-04,1430,19.4,3.4,7.1,13.2,43.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-04-05,866,17.9,4.3,7.3,12.4,40.0,1.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-04-06,1515,23.0,3.8,8.1,15.0,43.0,1.4,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-04-07,1621,20.8,4.6,10.9,14.8,69.0,2.1,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-04-08,1099,19.7,4.8,8.7,11.8,75.0,2.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-09,903,15.4,3.1,8.4,12.0,82.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-04-10,542,20.7,4.3,10.7,14.2,71.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-04-11,987,18.6,4.4,7.5,13.0,44.0,2.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-04-12,1220,19.7,3.4,10.0,14.9,43.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-04-13,909,21.2,3.5,11.2,16.0,68.0,1.3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-04-14,1072,18.0,4.1,9.6,13.3,75.0,2.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-04-15,1078,23.4,4.4,10.3,16.2,45.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-16,712,22.0,3.7,11.3,15.9,61.0,1.5,20.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-04-17,635,15.0,6.3,9.8,11.9,66.0,3.9,15.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-04-18,1100,19.2,5.7,8.8,12.2,62.0,2.7,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-04-19,1330,19.1,3.8,8.5,13.1,54.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-04-20,853,20.1,4.1,11.8,15.3,52.0,1.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-04-21,1628,18.3,2.9,10.8,14.2,88.0,1.7,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-04-22,1029,22.6,4.9,12.2,15.0,80.0,2.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-23,952,20.0,3.3,10.4,14.8,49.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-04-24,1134,23.4,3.6,9.7,16.7,37.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-04-25,1678,25.1,3.5,11.7,18.3,35.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-04-26,1472,29.8,4.2,13.7,21.4,36.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-04-27,2064,19.9,4.5,15.5,17.2,33.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-04-28,1451,22.6,3.5,13.7,17.7,34.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-04-29,1120,22.2,4.1,13.3,17.0,46.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-30,958,22.3,5.5,12.4,17.2,46.0,2.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-05-01,789,26.2,4.3,14.5,19.9,38.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-05-02,1064,28.5,4.6,17.5,21.3,64.0,1.4,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-03,733,18.6,6.3,9.6,13.9,87.0,3.4,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-05-04,1085,20.6,7.5,11.3,16.7,42.0,4.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-05-05,1085,27.0,2.8,11.8,19.4,46.0,1.4,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016-05-06,768,19.9,3.7,14.1,17.1,88.0,1.4,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-07,931,22.6,4.3,11.6,17.4,58.0,2.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-05-08,1169,26.7,4.7,13.3,20.1,43.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-05-09,1241,26.1,3.4,17.2,21.0,41.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-10,1156,19.8,3.6,13.7,15.3,77.0,1.9,14.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-05-11,768,23.4,3.9,12.6,17.6,56.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-05-12,944,24.8,5.2,14.5,19.0,57.0,2.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-05-13,1015,25.6,4.4,12.9,19.0,56.0,1.7,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-14,1092,27.7,4.4,16.4,21.0,44.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-05-15,670,24.6,4.6,13.2,18.3,73.0,2.0,41.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-05-16,1465,22.3,4.7,11.7,16.8,53.0,2.7,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-17,1529,26.5,3.1,12.9,20.2,46.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-05-18,1332,29.4,3.6,15.1,23.2,41.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-05-19,1141,31.9,2.9,17.5,24.9,35.0,1.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-05-20,1353,31.7,3.2,18.6,25.0,34.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-21,1254,30.0,2.9,18.6,24.6,26.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-05-22,1127,31.5,3.1,18.5,24.9,37.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-05-23,993,30.1,3.5,19.3,24.0,42.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-24,1049,23.0,3.8,16.2,17.4,81.0,2.1,29.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-05-25,1141,24.8,3.6,16.3,20.4,67.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-05-26,1353,23.4,3.8,19.0,20.6,65.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-05-27,1431,27.8,3.3,16.4,21.7,62.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-28,1155,27.9,3.4,18.2,22.7,52.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-05-29,965,27.7,3.6,19.0,22.6,49.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-05-30,1170,28.8,4.2,18.4,23.2,53.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-31,1106,28.1,3.7,18.4,22.4,61.0,1.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-06-01,846,29.8,3.6,18.6,24.0,44.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-06-02,1240,29.1,3.9,18.7,24.1,41.0,1.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-06-03,1240,28.1,3.4,18.5,23.5,45.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-04,1077,26.5,3.2,19.5,22.0,52.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-06-05,987,31.3,2.9,18.8,25.1,48.0,1.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-06-06,817,27.4,3.4,21.5,23.4,51.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016-06-07,1219,26.2,3.5,20.2,22.7,65.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-06-08,1169,27.1,3.5,18.4,22.3,66.0,1.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-06-09,1444,30.9,3.3,19.3,24.9,59.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-06-10,1571,30.7,3.6,21.6,25.0,59.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-11,1007,27.6,3.1,21.6,24.0,74.0,1.5,20.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-06-12,1029,27.0,3.5,21.4,23.8,82.0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-06-13,1063,30.2,3.7,20.0,24.3,69.0,1.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-14,1262,29.6,4.1,20.4,24.2,61.0,1.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-06-15,1063,25.4,3.6,17.5,21.3,82.0,1.7,34.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
